dataset,strategy,fit_method,accuracy,brier_score,time,num_rules,num_preds,trial_count
Ecoli,greedy,CON-FOLD (confidence_fit),0.7647058823529411,0.8291318113691176,1.385298490524292,38,48,30
Ecoli,greedy,CON-FOLD (confidence_fit),0.8235294117647058,0.8924279807205883,1.385298490524292,39,52,30
Ecoli,greedy,CON-FOLD (confidence_fit),0.8088235294117647,0.8751431444926471,1.368340253829956,32,41,30
Ecoli,greedy,CON-FOLD (confidence_fit),0.7794117647058824,0.8566713439955882,1.3929259777069092,39,50,30
Ecoli,greedy,CON-FOLD (confidence_fit),0.7941176470588235,0.8712571872985293,1.3905956745147705,32,41,30
Ecoli,greedy,CON-FOLD (confidence_fit),0.7941176470588235,0.8543647598191176,1.4169731140136719,35,41,30
Ecoli,greedy,CON-FOLD (confidence_fit),0.8676470588235294,0.9076038041838235,1.3905956745147705,40,52,30
Ecoli,greedy,CON-FOLD (confidence_fit),0.7941176470588235,0.8885620721514706,1.4169731140136719,40,54,30
Ecoli,greedy,CON-FOLD (confidence_fit),0.8382352941176471,0.9061706285176471,1.4085559844970703,40,50,30
Ecoli,greedy,CON-FOLD (confidence_fit),0.8088235294117647,0.84232864915,1.4010353088378906,34,45,30
Ecoli,greedy,CON-FOLD (confidence_fit),0.8235294117647058,0.8742473079838236,1.4120655059814453,39,48,30
Ecoli,greedy,CON-FOLD (confidence_fit),0.8823529411764706,0.9168013423044118,1.3929259777069092,38,53,30
Ecoli,round_robin,FOLD-RM (fit),0.7647058823529411,0.8345535389941178,1.1505398750305176,24,28,30
Ecoli,round_robin,FOLD-RM (fit),0.8088235294117647,0.8560553806397059,1.222219467163086,24,28,30
Ecoli,round_robin,FOLD-RM (fit),0.8088235294117647,0.8690872247897059,1.31099271774292,24,27,30
Ecoli,round_robin,FOLD-RM (fit),0.8235294117647058,0.8713997286529411,1.3129940032958984,26,31,30
Ecoli,round_robin,FOLD-RM (fit),0.8382352941176471,0.8809081413161766,1.422565221786499,24,29,30
Ecoli,round_robin,FOLD-RM (fit),0.8235294117647058,0.8629864584705882,1.4520814418792725,28,29,30
Ecoli,round_robin,FOLD-RM (fit),0.7647058823529411,0.8351047778647059,1.47623872756958,31,33,30
Ecoli,round_robin,FOLD-RM (fit),0.75,0.8054236983588232,1.4789421558380127,36,45,30
Ecoli,round_robin,FOLD-RM (fit),0.8235294117647058,0.8767447039735294,1.5241169929504395,31,39,30
Ecoli,round_robin,FOLD-RM (fit),0.7941176470588235,0.8356569548544117,1.5223805904388428,28,33,30
Ecoli,round_robin,FOLD-RM (fit),0.8235294117647058,0.875009295067647,1.5343937873840332,29,36,30
Ecoli,round_robin,FOLD-RM (fit),0.75,0.8179151237852943,1.5403318405151367,32,45,30
Ecoli,round_robin,FOLD-RM (fit),0.8088235294117647,0.862574202317647,1.5308277606964111,34,37,30
Ecoli,round_robin,FOLD-RM (fit),0.75,0.8377312405676469,1.586451768875122,37,40,30
Ecoli,round_robin,FOLD-RM (fit),0.8088235294117647,0.8561262457000001,1.5994906425476074,38,47,30
Ecoli,round_robin,FOLD-RM (fit),0.7352941176470589,0.8232422390441176,1.6169161796569824,30,36,30
Ecoli,round_robin,FOLD-RM (fit),0.7794117647058824,0.8299109086911765,1.622765302658081,35,43,30
Ecoli,round_robin,FOLD-RM (fit),0.8235294117647058,0.8767255218941176,1.6312739849090576,36,45,30
Ecoli,round_robin,FOLD-RM (fit),0.7058823529411765,0.8166123253,1.639836072921753,38,51,30
Ecoli,round_robin,FOLD-RM (fit),0.7794117647058824,0.8239368279514705,1.6439173221588135,35,42,30
Ecoli,round_robin,FOLD-RM (fit),0.7205882352941176,0.8062731555323528,1.6500380039215088,32,44,30
Ecoli,round_robin,FOLD-RM (fit),0.7941176470588235,0.8455796600058824,1.650038242340088,37,44,30
Ecoli,round_robin,FOLD-RM (fit),0.7941176470588235,0.863244107207353,1.6610517501831055,38,42,30
Ecoli,round_robin,FOLD-RM (fit),0.8235294117647058,0.8738463948941176,1.6712243556976318,36,49,30
Ecoli,round_robin,FOLD-RM (fit),0.7205882352941176,0.7972820547102941,1.660132646560669,37,48,30
Ecoli,round_robin,FOLD-RM (fit),0.8235294117647058,0.869713634547059,1.694850206375122,34,44,30
Ecoli,round_robin,FOLD-RM (fit),0.7352941176470589,0.8012910509102942,1.6862962245941162,40,46,30
Ecoli,round_robin,FOLD-RM (fit),0.8088235294117647,0.8646997606161765,1.6848366260528564,36,42,30
Ecoli,round_robin,FOLD-RM (fit),0.7647058823529411,0.8638291027955882,1.6893441677093506,43,47,30
Ecoli,round_robin,FOLD-RM (fit),0.8823529411764706,0.9102380622838236,1.6862962245941162,38,47,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.7794117647058824,0.8493778309161765,1.0646271705627441,16,19,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8529411764705882,0.8766586980911765,1.307882308959961,22,27,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.7058823529411765,0.785264590914706,1.354825496673584,22,25,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8235294117647058,0.8692057702632353,1.3545353412628174,22,22,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.7941176470588235,0.8577033164029412,1.3925962448120117,20,21,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8088235294117647,0.8617733911514707,1.4116201400756836,25,29,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8235294117647058,0.8754699755132354,1.436488151550293,19,20,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.7794117647058824,0.8344191711029412,1.4389996528625488,21,28,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8823529411764706,0.9037775751279411,1.4555134773254395,21,26,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8676470588235294,0.9025352166102941,1.463479995727539,26,28,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.7794117647058824,0.8582618797632353,1.47080397605896,15,19,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.6911764705882353,0.7864256427058824,1.4944682121276855,24,30,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.7941176470588235,0.8509675228882353,1.4969708919525146,21,28,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.7794117647058824,0.8444918508220589,1.490854024887085,23,24,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8235294117647058,0.8777477429397058,1.5119514465332031,23,32,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8529411764705882,0.8872887974191177,1.5155789852142334,17,21,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8382352941176471,0.887238346125,1.5145697593688965,21,25,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.75,0.8598774115720589,1.5418391227722168,23,31,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8235294117647058,0.8683154581838235,1.5428357124328613,21,33,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8088235294117647,0.8679516563279411,1.5533454418182373,20,26,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8382352941176471,0.8805431804088235,1.565847396850586,23,31,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8235294117647058,0.8609668071558823,1.5795292854309082,25,30,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8970588235294118,0.9094307194705882,1.5885376930236816,28,36,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8088235294117647,0.8407241005073529,1.583531141281128,24,37,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.7941176470588235,0.8477362022058823,1.5934500694274902,25,33,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.7352941176470589,0.7898095475382353,1.5954501628875732,24,33,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.7794117647058824,0.8512864311794117,1.6004583835601807,21,27,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8676470588235294,0.8949804955588235,1.6131763458251953,24,31,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8823529411764706,0.9173190807941176,1.616659164428711,26,31,30
Ecoli,round_robin,CON-FOLD (confidence_fit),0.8382352941176471,0.8735860778235294,1.6119647026062012,27,34,30
Ecoli,best_rule,FOLD-RM (fit),0.058823529411764705,0.7503179383485294,3.4279191493988037,10,13,30
Ecoli,best_rule,FOLD-RM (fit),0.08823529411764706,0.7437876462147058,5.010548114776611,13,17,30
Ecoli,best_rule,FOLD-RM (fit),0.08823529411764706,0.7570669040720588,5.1238112449646,11,16,30
Ecoli,best_rule,FOLD-RM (fit),0.10294117647058823,0.7510801086764707,5.192336797714233,10,15,30
Ecoli,best_rule,FOLD-RM (fit),0.1323529411764706,0.7707229555147059,5.27733302116394,11,15,30
Ecoli,best_rule,FOLD-RM (fit),0.10294117647058823,0.7492393163897059,5.325145483016968,10,15,30
Ecoli,best_rule,FOLD-RM (fit),0.10294117647058823,0.7416436869117647,5.399137496948242,13,15,30
Ecoli,best_rule,FOLD-RM (fit),0.07352941176470588,0.7317831486029411,5.486541748046875,13,16,30
Ecoli,best_rule,FOLD-RM (fit),0.10294117647058823,0.7601230073867647,5.651237726211548,13,17,30
Ecoli,best_rule,FOLD-RM (fit),0.7941176470588235,0.8494373627588236,5.829808473587036,33,40,30
Ecoli,best_rule,FOLD-RM (fit),0.6764705882352942,0.741171718010294,5.906432628631592,27,36,30
Ecoli,best_rule,FOLD-RM (fit),0.1323529411764706,0.7681624467573529,5.931075572967529,16,26,30
Ecoli,best_rule,FOLD-RM (fit),0.07352941176470588,0.7507200221338235,5.944346904754639,11,16,30
Ecoli,best_rule,FOLD-RM (fit),0.8088235294117647,0.8468270532250002,5.9754369258880615,34,43,30
Ecoli,best_rule,FOLD-RM (fit),0.8529411764705882,0.8751500584573529,6.167585849761963,28,38,30
Ecoli,best_rule,FOLD-RM (fit),0.8382352941176471,0.9241592291867646,6.249253034591675,29,39,30
Ecoli,best_rule,FOLD-RM (fit),0.75,0.792770679210294,6.269584894180298,27,39,30
Ecoli,best_rule,FOLD-RM (fit),0.8235294117647058,0.857897739607353,6.292530536651611,33,42,30
Ecoli,best_rule,FOLD-RM (fit),0.6323529411764706,0.8626904586367646,6.324265718460083,27,36,30
Ecoli,best_rule,FOLD-RM (fit),0.6470588235294118,0.7982644862632353,6.340898275375366,24,31,30
Ecoli,best_rule,FOLD-RM (fit),0.7794117647058824,0.8498792942867646,6.468983173370361,32,42,30
Ecoli,best_rule,FOLD-RM (fit),0.6470588235294118,0.8156704991735296,6.506649017333984,28,31,30
Ecoli,best_rule,FOLD-RM (fit),0.75,0.8815026850205884,6.548717498779297,26,31,30
Ecoli,best_rule,FOLD-RM (fit),0.8382352941176471,0.8738265058058824,6.587835073471069,32,42,30
Ecoli,best_rule,FOLD-RM (fit),0.7941176470588235,0.849979624432353,6.600428819656372,36,41,30
Ecoli,best_rule,FOLD-RM (fit),0.8970588235294118,0.9064712012897059,6.611701726913452,34,41,30
Ecoli,best_rule,FOLD-RM (fit),0.8088235294117647,0.855152898875,6.609702110290527,29,41,30
Ecoli,best_rule,FOLD-RM (fit),0.7647058823529411,0.8716124617676471,6.661984205245972,27,34,30
Ecoli,best_rule,FOLD-RM (fit),0.8235294117647058,0.8455709643058824,6.677279472351074,29,39,30
Ecoli,best_rule,FOLD-RM (fit),0.8235294117647058,0.8659864681220588,6.725339889526367,31,45,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.08823529411764706,0.7677522820220588,3.8638341426849365,8,13,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.16176470588235295,0.7760780173161764,4.596210479736328,12,16,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.10294117647058823,0.7620678962058823,5.081793546676636,13,16,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.08823529411764706,0.7571932311779411,5.348757266998291,9,16,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.08823529411764706,0.7541930165264705,5.362186431884766,11,15,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.07352941176470588,0.7447486069088236,5.421081781387329,11,16,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.11764705882352941,0.7692792018661765,5.442148685455322,13,17,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.1323529411764706,0.7729547765088235,6.023927211761475,10,13,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.7941176470588235,0.8824392915647059,6.3307414054870605,21,26,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.10294117647058823,0.7709522820220588,6.397500276565552,13,19,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.7941176470588235,0.8424989236661765,6.425936937332153,22,26,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.75,0.7973871114191176,6.506367921829224,25,29,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.7941176470588235,0.8253074045029413,6.639058828353882,21,27,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.8676470588235294,0.8952143570264707,6.659831762313843,28,38,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.6911764705882353,0.8488928750470588,6.778140306472778,23,28,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.5735294117647058,0.8262393220617646,6.872931003570557,21,25,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.7941176470588235,0.861148774497059,6.94513201713562,28,38,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.8382352941176471,0.8616524617882354,7.140581130981445,28,34,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.8529411764705882,0.8808662522897059,7.21377968788147,24,32,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.5882352941176471,0.8634535777235294,7.2537806034088135,21,25,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.8088235294117647,0.8573940375632353,7.307710409164429,28,37,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.7794117647058824,0.8125136112147058,7.335740804672241,28,32,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.7941176470588235,0.8515479907750001,7.3464133739471436,28,34,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.7647058823529411,0.9092035059485293,7.428436756134033,23,30,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.8382352941176471,0.8648539157529412,7.43881630897522,28,35,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.7941176470588235,0.819732810882353,7.458992004394531,31,42,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.8088235294117647,0.8661125140705882,7.4735376834869385,28,41,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.75,0.8007804773294117,7.4484429359436035,32,43,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.8088235294117647,0.8347400743911764,7.449011564254761,28,39,30
Ecoli,best_rule,CON-FOLD (confidence_fit),0.7794117647058824,0.8064794206132353,7.473609685897827,31,43,30
Ecoli,info_gain,FOLD-RM (fit),0.6911764705882353,0.7882511968397059,0.8908786773681641,30,30,30
Ecoli,info_gain,FOLD-RM (fit),0.8382352941176471,0.872182404775,1.0785865783691406,36,37,30
Ecoli,info_gain,FOLD-RM (fit),0.7352941176470589,0.825250624317647,1.1560063362121582,40,48,30
Ecoli,info_gain,FOLD-RM (fit),0.7647058823529411,0.8072368462647058,1.1759755611419678,40,47,30
Ecoli,info_gain,FOLD-RM (fit),0.7941176470588235,0.8536593971632354,1.1885178089141846,37,47,30
Ecoli,info_gain,FOLD-RM (fit),0.7352941176470589,0.8165193654044117,1.1845073699951172,32,34,30
Ecoli,info_gain,FOLD-RM (fit),0.8676470588235294,0.8918086133705883,1.1932799816131592,32,35,30
Ecoli,info_gain,FOLD-RM (fit),0.7058823529411765,0.7955286971455883,1.2017827033996582,39,45,30
Ecoli,info_gain,FOLD-RM (fit),0.8382352941176471,0.878628521807353,1.1870148181915283,34,35,30
Ecoli,info_gain,FOLD-RM (fit),0.7941176470588235,0.8558360195455882,1.2236030101776123,40,54,30
Ecoli,info_gain,FOLD-RM (fit),0.8235294117647058,0.8822819631397059,1.2500550746917725,36,44,30
Ecoli,info_gain,FOLD-RM (fit),0.7205882352941176,0.8316020977779411,1.2500550746917725,38,50,30
Ecoli,info_gain,FOLD-RM (fit),0.7205882352941176,0.7986294501308824,1.2548794746398926,41,50,30
Ecoli,info_gain,FOLD-RM (fit),0.7794117647058824,0.8600070849852941,1.2737255096435547,41,45,30
Ecoli,info_gain,FOLD-RM (fit),0.7352941176470589,0.7940924127941174,1.2548794746398926,38,45,30
Ecoli,info_gain,FOLD-RM (fit),0.75,0.813087784357353,1.280688762664795,39,48,30
Ecoli,info_gain,FOLD-RM (fit),0.8088235294117647,0.8787126427058822,1.286086082458496,46,54,30
Ecoli,info_gain,FOLD-RM (fit),0.8088235294117647,0.8891600136514706,1.2909674644470215,41,50,30
Ecoli,info_gain,FOLD-RM (fit),0.8529411764705882,0.8881002100558824,1.2937211990356445,44,50,30
Ecoli,info_gain,FOLD-RM (fit),0.7941176470588235,0.8769602762647059,1.3043360710144043,43,51,30
Ecoli,info_gain,FOLD-RM (fit),0.8676470588235294,0.9064117766867648,1.2731571197509766,43,52,30
Ecoli,info_gain,FOLD-RM (fit),0.7205882352941176,0.7928163913147062,1.301252841949463,40,49,30
Ecoli,info_gain,FOLD-RM (fit),0.8823529411764706,0.905054236310294,1.313122034072876,43,49,30
Ecoli,info_gain,FOLD-RM (fit),0.7794117647058824,0.8545781430132353,1.3055903911590576,43,54,30
Ecoli,info_gain,FOLD-RM (fit),0.7205882352941176,0.8146163908161764,1.3162052631378174,42,52,30
Ecoli,info_gain,FOLD-RM (fit),0.8676470588235294,0.886724926182353,1.324981451034546,39,54,30
Ecoli,info_gain,FOLD-RM (fit),0.8235294117647058,0.8801679771455884,1.3143665790557861,43,52,30
Ecoli,info_gain,FOLD-RM (fit),0.8823529411764706,0.8948340294573528,1.3222856521606445,48,51,30
Ecoli,info_gain,FOLD-RM (fit),0.8382352941176471,0.8935974511588235,1.2548794746398926,42,46,30
Ecoli,info_gain,FOLD-RM (fit),0.8235294117647058,0.8756027621617647,1.262411117553711,42,51,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8529411764705882,0.8902698960102942,1.012404203414917,32,32,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7647058823529411,0.8284751320147059,1.0379056930541992,29,39,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8382352941176471,0.8750146138264705,1.1193304061889648,29,31,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8529411764705882,0.8972025016191177,1.150200366973877,29,33,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7647058823529411,0.8252013287867648,1.162769079208374,37,44,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.75,0.8319514332205882,1.1814584732055664,35,41,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.75,0.8007686785455881,1.1620280742645264,34,41,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7058823529411765,0.8397138047823529,1.2034642696380615,33,43,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8088235294117647,0.8712200733147059,1.2163691520690918,29,37,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7205882352941176,0.8124116730147058,1.2330248355865479,28,34,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7941176470588235,0.8679093024779413,1.2566707134246826,29,35,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7058823529411765,0.8122728902323529,1.2707018852233887,32,38,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7794117647058824,0.854990763382353,1.2708959579467773,31,38,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8088235294117647,0.8522011035485293,1.293410301208496,36,47,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7352941176470589,0.8329940414735293,1.3044171333312988,36,46,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8088235294117647,0.8692802362647059,1.295987844467163,34,44,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8088235294117647,0.8899172696529412,1.3288209438323975,39,47,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8088235294117647,0.8679606505749999,1.3196203708648682,36,42,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7941176470588235,0.8666713256382352,1.3262293338775635,28,35,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8088235294117647,0.8622653427470588,1.3270595073699951,37,48,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8676470588235294,0.9096317813779413,1.337355613708496,33,43,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7647058823529411,0.8324547527147058,1.3463640213012695,33,40,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7647058823529411,0.8512677141911764,1.3341858386993408,30,38,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8529411764705882,0.9053257483705882,1.3654429912567139,37,44,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7352941176470589,0.8234225034823529,1.3588340282440186,34,45,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7647058823529411,0.8241713282882352,1.366746187210083,32,40,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8235294117647058,0.8935477903367648,1.3733551502227783,45,59,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.7941176470588235,0.8732482626088234,1.3654429912567139,28,40,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8676470588235294,0.9011762046705882,1.3463640213012695,30,38,30
Ecoli,info_gain,CON-FOLD (confidence_fit),0.8088235294117647,0.8872274485352941,1.3577377796173096,43,50,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9996558848344099,38.08111381530762,14,14,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9998850919970186,40.29897689819336,14,15,30
Weight Lifting,greedy,FOLD-RM (fit),0.9962732919254659,0.995972497857267,40.48727822303772,14,15,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.999901287513913,40.41762733459473,14,15,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9998904036462112,40.275131940841675,14,15,30
Weight Lifting,greedy,FOLD-RM (fit),0.9987577639751553,0.9984554086111801,40.44525623321533,14,16,30
Weight Lifting,greedy,FOLD-RM (fit),0.9987577639751553,0.998153407655031,40.88953924179077,14,16,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9998459739173913,41.134238958358765,15,17,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.999395291468323,41.04446601867676,14,15,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.99989354500559,42.062883615493774,11,15,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9999255552367702,42.4869863986969,11,15,30
Weight Lifting,greedy,FOLD-RM (fit),0.9987577639751553,0.9986807434407453,42.52477836608887,14,16,30
Weight Lifting,greedy,FOLD-RM (fit),0.9987577639751553,0.9987088605183851,42.42054343223572,11,15,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9998941339617391,42.68308472633362,11,15,30
Weight Lifting,greedy,FOLD-RM (fit),0.9987577639751553,0.9986575687303105,43.10518741607666,15,17,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9998643721762733,43.529905557632446,15,16,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9993882051759007,43.49429535865784,15,16,30
Weight Lifting,greedy,FOLD-RM (fit),0.9987577639751553,0.998559890631677,43.534249782562256,15,16,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9998906391711802,43.98076581954956,15,16,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9996749993064596,43.71514582633972,16,18,30
Weight Lifting,greedy,FOLD-RM (fit),0.9975155279503105,0.9974220679606212,43.99487495422363,15,17,30
Weight Lifting,greedy,FOLD-RM (fit),0.9987577639751553,0.998458273322733,44.3631272315979,15,17,30
Weight Lifting,greedy,FOLD-RM (fit),0.9962732919254659,0.9960219629847206,44.336071252822876,15,17,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9998745320848447,44.44880986213684,15,17,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.999664109537267,44.57290196418762,15,17,30
Weight Lifting,greedy,FOLD-RM (fit),0.9987577639751553,0.9984327750668323,44.495912313461304,15,17,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9998556463118012,44.43721079826355,15,19,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9999158802419876,44.511279344558716,15,18,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9999033134465839,44.81150937080383,14,18,30
Weight Lifting,greedy,FOLD-RM (fit),1.0,0.9998866525618634,44.337117195129395,15,19,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9987577639751553,0.9981282372803727,32.323225021362305,12,12,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9975155279503105,0.9972267530890683,32.968963384628296,12,12,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9975155279503105,0.9971914424004968,32.98847937583923,12,11,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9900621118012423,0.9896064407203726,34.67044472694397,12,12,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9875776397515528,0.9874373070718012,34.652395486831665,12,12,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9888198757763975,0.9883883030036025,34.58351802825928,12,12,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9937888198757764,0.9935182095212423,34.86922907829285,12,12,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9950310559006211,0.9949152607619874,35.22572326660156,13,15,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9850931677018634,0.9853375213132919,35.268134117126465,12,12,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.991304347826087,0.9912987580806212,35.276716470718384,12,12,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9875776397515528,0.9876508023765217,35.1592059135437,11,12,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9838509316770186,0.9839396998509317,35.390456438064575,12,12,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9838509316770186,0.9841782690576398,35.67467284202576,12,12,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.977639751552795,0.9779679857530434,35.48609137535095,12,12,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9962732919254659,0.9962263490250932,35.438775062561035,13,13,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9962732919254659,0.99601172886882,36.88274812698364,10,13,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9987577639751553,0.9985708863751552,36.8560357093811,13,14,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9888198757763975,0.9888382324821118,37.85718131065369,12,14,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9900621118012423,0.9896446091072049,38.122865438461304,13,13,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.991304347826087,0.9911627454686956,38.255476236343384,13,13,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9900621118012423,0.9901222306068324,38.58325481414795,13,14,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.991304347826087,0.9910747348008694,38.769434213638306,13,14,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9987577639751553,0.9986488545086957,38.59314036369324,14,15,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.991304347826087,0.9908600708975154,38.627957820892334,13,14,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9875776397515528,0.9878373853987578,39.052178621292114,13,14,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.9925465838509316,0.9925316440632298,38.87754416465759,13,14,30
Weight Lifting,greedy,CON-FOLD (confidence_fit),0.991304347826087,0.9911514577285715,38.77371072769165,13,14,30
