dataset,strategy,fit_method,metric,accuracy,brier_score,time,num_rules,num_preds,trial_count
Annaburroo,greedy,FOLD-RM (fit),original,0.22950819672131148,0.7534181665196721,0.006533384323120117,4,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.11475409836065574,0.7027094982786886,0.008986473083496094,3,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.06557377049180328,0.7469262295081966,0.001651763916015625,3,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.6749954549196722,0.0,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4918032786885246,0.7192153287721311,0.010287046432495117,23,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.21311475409836064,0.7404189839,0.015247583389282227,12,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7024581590704919,0.00644373893737793,19,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.5081967213114754,0.7295099175770492,0.004325389862060547,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.001058816909790039,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.11475409836065574,0.7588245901639343,0.006064414978027344,5,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0003268718719482422,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.5081967213114754,0.749682051747541,0.014617443084716797,26,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.2786885245901639,0.7509791971540984,0.004015445709228516,5,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.3442622950819672,0.6940013067721311,0.006023406982421875,20,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.04918032786885246,0.7343811072540983,0.004013776779174805,5,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.0,0.75,0.0013723373413085938,0,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4262295081967213,0.6607897700442622,0.01251840591430664,21,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.2786885245901639,0.7665520900704917,0.004547119140625,7,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7653714489032787,0.0,10,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.5245901639344263,0.7284156713819672,0.0,26,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4262295081967213,0.6754572743590164,0.0,22,0,300
Annaburroo,greedy,FOLD-RM (fit),original,0.4426229508196721,0.7203872667540984,0.006659984588623047,23,0,300
