Dataset,Metric,Fit Method,Avg Accuracy,Std Accuracy,Avg Brier Score,Std Brier Score,Avg Time,Num Rules Avg,Num Rules Std,Num Preds Avg,Num Preds Std
Nursery,Gini_Impurity,FOLD-RM (fit),0.9569830246913581,0.015573182677844192,0.9622298758383258,0.012357319200376879,0.8643080234527588,66.2,9.795690662508465,27.9,2.6436506745197805
Nursery,Precision_Gini_Impurity,CON-FOLD (confidence_fit),0.16516203703703702,0.12086828016585793,0.7539015177018127,0.004535144347876683,58.94458572864532,603.3,380.6570489152787,43.6,6.703233050799689
Nursery,Precision_Gini_Impurity,FOLD-RM (fit),0.9562114197530864,0.012529508958757455,0.9612462746079318,0.010329407470489495,0.9284669160842896,64.3,8.138386408455508,27.1,3.071373199943852
Nursery,Precision_Information_Gain,CON-FOLD (confidence_fit),0.23321759259259262,0.1610252034286699,0.8083040039516604,0.04025602856665424,0.14266009330749513,0.7,0.48304589153964794,0.7,0.48304589153964794
Nursery,Precision_Information_Gain,FOLD-RM (fit),0.9611496913580246,0.010617242205112992,0.9651548931266435,0.008994127876428473,1.0326091289520263,69.0,6.831300510639732,26.1,2.8067379246694513
Nursery,TP_Gini_Impurity,CON-FOLD (confidence_fit),0.0767746913580247,0.019231736053426055,0.7493186070723183,0.0015261595092053418,136.10605425834655,173.6,49.97154746008528,40.5,2.6770630673681683
Nursery,TP_Gini_Impurity,FOLD-RM (fit),0.9587962962962964,0.008643659202985111,0.9634201997176387,0.0071354851168805265,0.9392258644104003,66.1,8.962266578395347,27.0,2.7888667551135846
Nursery,TP_Information_Gain,CON-FOLD (confidence_fit),0.2673225308641975,0.1411119023002355,0.8168301816595338,0.035277737120572826,0.15830667018890382,0.8,0.4216370213557839,0.8,0.4216370213557839
Nursery,TP_Information_Gain,FOLD-RM (fit),0.9614969135802468,0.011166521358876405,0.9656071583164352,0.00884223576025953,0.9404554843902588,69.4,8.194849330863597,26.1,3.4140233677518315
Nursery,information_gain,CON-FOLD (confidence_fit),0.8765817901234568,0.012217010504469198,0.9015313095689578,0.0074058969142059864,0.3783975839614868,10.0,2.494438257849294,10.0,2.309401076758503
Nursery,information_gain,FOLD-RM (fit),0.9576388888888889,0.00878598714832529,0.9625500548884339,0.006972988233135712,0.8521222829818725,64.7,11.264990013311152,27.0,3.8873012632301998
Nursery,original,CON-FOLD (confidence_fit),0.935570987654321,0.012379123509371303,0.9447078550263537,0.009308730160026632,1.786424422264099,35.7,7.7466838783515035,20.0,3.7712361663282534
Nursery,original,FOLD-RM (fit),0.9649305555555555,0.0092725563243546,0.9685159090193327,0.00746741084126807,1.0172832250595092,71.4,9.559172442098625,28.4,2.988868236194653
Page Blocks,Gini_Impurity,CON-FOLD (confidence_fit),0.8950684931506849,0.008452080970904755,0.9074170897212515,0.006399076510675732,1.1988872766494751,10.5,4.249182927993988,23.4,7.961016127215029
