Dataset,Metric,Fit Method,Avg Accuracy,Std Accuracy,Avg Brier Score,Std Brier Score,Avg Time,Num Rules Avg,Num Rules Std,Num Preds Avg,Num Preds Std
Dry Bean,precision,CON-FOLD (confidence_fit),0.8921091932917126,0.013329853646294723,0.9165603178111656,0.005910305261052171,10.200017873446146,44.053333333333335,17.326217560064414,71.77666666666667,29.26993713045791
Dry Bean,F1,FOLD-RM (fit),0.910568000979312,0.005764225787453828,0.9213128621503188,0.005039043959858463,9.245718098481497,159.15,19.07670224545828,293.99333333333334,37.12835850901755
Dry Bean,F1,CON-FOLD (confidence_fit),0.8940237483168074,0.012390918309543867,0.9164582645745575,0.006199954038004059,10.178824197451274,46.13666666666666,18.113484386250075,75.00666666666666,30.39736757363887
Dry Bean,Jaccard,FOLD-RM (fit),0.9100391724813318,0.006645899813961448,0.9212613116747388,0.005348989749468809,9.15264330069224,158.18,18.218506523123963,293.01666666666665,35.8338285205991
Dry Bean,Jaccard,CON-FOLD (confidence_fit),0.8942942832660057,0.012732534499304272,0.9165417417543216,0.006282577832832886,10.077331604162852,46.666666666666664,17.409552856341488,76.39,29.591837096443925
Dry Bean,Laplace,FOLD-RM (fit),0.9102595176888236,0.005257607710319166,0.9210495774531127,0.004562611581027556,9.391583761374156,161.84333333333333,20.19152746807107,299.91,40.72210126912136
Dry Bean,Laplace,CON-FOLD (confidence_fit),0.8933565919941241,0.012827552604179672,0.9165799295496423,0.0061790160666568734,10.229467527071636,44.9,16.41772840620976,73.00666666666666,26.940786467247047
Dry Bean,Gini_Impurity_Covered,FOLD-RM (fit),0.9103856041131105,0.006084569130192817,0.9215060523667776,0.00500135054359792,9.240077918370565,158.86,20.01822915064565,293.4766666666667,40.112335431069965
Dry Bean,Gini_Impurity_Covered,CON-FOLD (confidence_fit),0.8940849553188884,0.012738615465930529,0.9160689544674259,0.006122706737585087,10.171048165162404,46.74,17.205789645477324,76.09333333333333,29.066144534191274
Dry Bean,Positive_Coverage_Gain,FOLD-RM (fit),0.9096082751866813,0.006203046229964316,0.9206964029050337,0.004894702331293698,9.17955189704895,157.72,20.251304099384626,292.16,38.64521413125869
Dry Bean,Positive_Coverage_Gain,CON-FOLD (confidence_fit),0.8935940751621986,0.01318626399140095,0.9168429494908062,0.006007776437234849,10.096364209651947,46.98,17.84285547884071,76.48333333333333,29.88366052057969
Dry Bean,YoudensJ,FOLD-RM (fit),0.9100122414004163,0.006159745570445173,0.9209282256123873,0.0049384361958702125,9.277002561092377,158.73,20.192644940646005,294.12333333333333,39.797246869814316
Dry Bean,YoudensJ,CON-FOLD (confidence_fit),0.8929256946994736,0.013177205670286775,0.9162878553462451,0.005816187080064918,10.019516730308533,44.46,17.34969084955841,72.22333333333333,28.478005164501724
Dry Bean,Weighted_Harmonic_Mean,FOLD-RM (fit),0.9105569837189375,0.005378251523182743,0.9212404912149174,0.004635566515807095,9.330169244607289,159.75333333333333,19.452175009431397,296.10333333333335,37.6592625490909
Dry Bean,Weighted_Harmonic_Mean,CON-FOLD (confidence_fit),0.892543763006488,0.013586805793199805,0.9162664588442324,0.0062349884645718666,10.22711235364278,46.43666666666667,18.305270607001162,75.57666666666667,31.07468814054825
Dry Bean,Binomial_Parameter,FOLD-RM (fit),0.9098041375933407,0.005759801315904444,0.9210692566581611,0.004788670226010781,8.141472736994425,160.49666666666667,18.49839518183221,297.4066666666667,36.4501944825393
Dry Bean,Binomial_Parameter,CON-FOLD (confidence_fit),0.8942967315460889,0.012748418930057142,0.9162908622341656,0.005848799858499275,10.126884921391804,45.76,17.374367003218904,74.55666666666667,29.143058322411882
Dry Bean,RPG,FOLD-RM (fit),0.909260619414861,0.006303866075552555,0.9201929434752535,0.004823905554010744,8.063455154895783,157.71666666666667,18.59648226765822,291.74,36.64352913441539
Dry Bean,RPG,CON-FOLD (confidence_fit),0.894399559309585,0.012647712977592214,0.9168144529691148,0.00585159189412445,10.230991640090942,46.79,17.516334469407322,76.25666666666666,29.10833395968557
